fra;vaccin;jour;n_dose1;n_dose2;n_dose3;n_dose4;n_complet;n_rappel;n_2_rappel;n_rappel_biv;n_3_rappel;n_cum_dose1;n_cum_dose2;n_cum_dose3;n_cum_dose4;n_cum_complet;n_cum_rappel;n_cum_2_rappel;n_cum_rappel_biv;n_cum_3_rappel
FR;0;2021-07-12;169444;477697;1766;4;512423;0;0;0;0;36678552;25313472;102559;171;28268784;24;0;0;0
FR;0;2021-07-13;287312;526603;2050;8;585623;0;0;0;0;36965864;25840075;104609;179;28854407;24;0;0;0
FR;0;2021-07-14;181123;157330;435;0;186637;0;0;0;0;37146987;25997405;105044;179;29041044;24;0;0;0
FR;0;2021-07-15;347131;501594;2100;1;571553;0;0;0;0;37494118;26498999;107144;180;29612597;24;0;0;0
FR;0;2021-07-16;380125;494951;2023;3;574119;1;0;0;0;37874243;26993950;109167;183;30186716;25;0;0;0
FR;0;2021-07-17;259757;319631;877;1;368585;0;0;0;0;38134000;27313581;110044;184;30555301;25;0;0;0
FR;0;2021-07-18;109747;114564;310;0;132999;0;0;0;0;38243747;27428145;110354;184;30688300;25;0;0;0
FR;0;2021-07-19;285528;423871;1631;3;478874;0;0;0;0;38529275;27852016;111985;187;31167174;25;0;0;0
FR;0;2021-07-20;376946;451200;1725;0;523530;0;0;0;0;38906221;28303216;113710;187;31690704;25;0;0;0
FR;0;2021-07-21;395847;406819;1550;4;481800;1;0;0;0;39302068;28710035;115260;191;32172504;26;0;0;0
FR;0;2021-07-22;441094;387299;1715;4;471766;1;0;0;0;39743162;29097334;116975;195;32644270;27;0;0;0
FR;0;2021-07-23;440353;421951;1883;4;509907;1;0;0;0;40183515;29519285;118858;199;33154177;28;0;0;0
FR;0;2021-07-24;285264;269310;804;1;321989;0;0;0;0;40468779;29788595;119662;200;33476166;28;0;0;0
FR;0;2021-07-25;121130;79919;234;0;100272;0;0;0;0;40589909;29868514;119896;200;33576438;28;0;0;0
FR;0;2021-07-26;347455;322125;1614;3;384677;1;0;0;0;40937364;30190639;121510;203;33961115;29;0;0;0
FR;0;2021-07-27;464124;319255;1699;4;400403;1;0;0;0;41401488;30509894;123209;207;34361518;30;0;0;0
FR;0;2021-07-28;459485;289367;1637;4;366978;1;0;0;0;41860973;30799261;124846;211;34728496;31;0;0;0
FR;0;2021-07-29;489869;276098;1797;2;356963;0;0;0;0;42350842;31075359;126643;213;35085459;31;0;0;0
FR;0;2021-07-30;461863;302324;1942;5;380803;1;0;0;0;42812705;31377683;128585;218;35466262;32;0;0;0
FR;0;2021-07-31;285426;185020;916;1;231505;0;0;0;0;43098131;31562703;129501;219;35697767;32;0;0;0
FR;0;2021-08-01;112056;49907;257;0;65685;0;0;0;0;43210187;31612610;129758;219;35763452;32;0;0;0
FR;0;2021-08-02;341681;234023;1603;2;284711;0;0;0;0;43551868;31846633;131361;221;36048163;32;0;0;0
FR;0;2021-08-03;398648;244423;1729;2;304491;1;0;0;0;43950516;32091056;133090;223;36352654;33;0;0;0
FR;0;2021-08-04;384887;209509;1594;6;265628;3;0;0;0;44335403;32300565;134684;229;36618282;36;0;0;0
FR;0;2021-08-05;366208;228341;1711;0;281715;0;0;0;0;44701611;32528906;136395;229;36899997;36;0;0;0
FR;0;2021-08-06;359762;271207;1835;4;326583;0;0;0;0;45061373;32800113;138230;233;37226580;36;0;0;0
FR;0;2021-08-07;213153;178314;756;5;210039;1;0;0;0;45274526;32978427;138986;238;37436619;37;0;0;0
FR;0;2021-08-08;74213;63188;276;0;73621;0;0;0;0;45348739;33041615;139262;238;37510240;37;0;0;0
FR;0;2021-08-09;258780;258563;1549;4;297472;2;0;0;0;45607519;33300178;140811;242;37807712;39;0;0;0
FR;0;2021-08-10;306900;277036;1662;2;323418;0;0;0;0;45914419;33577214;142473;244;38131130;39;0;0;0
FR;0;2021-08-11;279770;259534;1442;5;301601;0;0;0;0;46194189;33836748;143915;249;38432731;39;0;0;0
FR;0;2021-08-12;271575;277997;1669;3;320250;0;0;0;0;46465764;34114745;145584;252;38752981;39;0;0;0
